paper_id,model_id,apa_citation,authors,title,year,source_title,source_type_journal,source_type_conference,source_type_preprint,first_author_country_affiliation
76,381,"Chang, E. J., Rahimi, A., Benini, L., & Wu, A. Y. A. (2019, March). Hyperdimensional computing-based multimodality emotion recognition with physiological signals. In 2019 IEEE International Conference on Artificial Intelligence Circuits and Systems (AICAS) (pp. 137-141). IEEE.","Chang, E.-J.; Rahimi, A.; Benini, L.; Wu, A.-Y.A.","Hyperdimensional Computing-based Multimodality Emotion Recognition with Physiological Signals
",2019,"Proc. IEEE Int. Conf. Artif. Intell. Circuits Syst., AICAS",,x,,Switzerland
76,382,"Chang, E. J., Rahimi, A., Benini, L., & Wu, A. Y. A. (2019, March). Hyperdimensional computing-based multimodality emotion recognition with physiological signals. In 2019 IEEE International Conference on Artificial Intelligence Circuits and Systems (AICAS) (pp. 137-141). IEEE.","Chang, E.-J.; Rahimi, A.; Benini, L.; Wu, A.-Y.A.","Hyperdimensional Computing-based Multimodality Emotion Recognition with Physiological Signals
",2019,"Proc. IEEE Int. Conf. Artif. Intell. Circuits Syst., AICAS",,x,,Switzerland
76,383,"Chang, E. J., Rahimi, A., Benini, L., & Wu, A. Y. A. (2019, March). Hyperdimensional computing-based multimodality emotion recognition with physiological signals. In 2019 IEEE International Conference on Artificial Intelligence Circuits and Systems (AICAS) (pp. 137-141). IEEE.","Chang, E.-J.; Rahimi, A.; Benini, L.; Wu, A.-Y.A.","Hyperdimensional Computing-based Multimodality Emotion Recognition with Physiological Signals
",2019,"Proc. IEEE Int. Conf. Artif. Intell. Circuits Syst., AICAS",,x,,Switzerland
76,384,"Chang, E. J., Rahimi, A., Benini, L., & Wu, A. Y. A. (2019, March). Hyperdimensional computing-based multimodality emotion recognition with physiological signals. In 2019 IEEE International Conference on Artificial Intelligence Circuits and Systems (AICAS) (pp. 137-141). IEEE.","Chang, E.-J.; Rahimi, A.; Benini, L.; Wu, A.-Y.A.","Hyperdimensional Computing-based Multimodality Emotion Recognition with Physiological Signals
",2019,"Proc. IEEE Int. Conf. Artif. Intell. Circuits Syst., AICAS",,x,,Switzerland
76,385,"Chang, E. J., Rahimi, A., Benini, L., & Wu, A. Y. A. (2019, March). Hyperdimensional computing-based multimodality emotion recognition with physiological signals. In 2019 IEEE International Conference on Artificial Intelligence Circuits and Systems (AICAS) (pp. 137-141). IEEE.","Chang, E.-J.; Rahimi, A.; Benini, L.; Wu, A.-Y.A.","Hyperdimensional Computing-based Multimodality Emotion Recognition with Physiological Signals
",2019,"Proc. IEEE Int. Conf. Artif. Intell. Circuits Syst., AICAS",,x,,Switzerland
77,386,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,387,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,388,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,389,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,390,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,391,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,392,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,393,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,394,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,395,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,396,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,397,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,398,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,399,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,400,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,401,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,402,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,403,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,404,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,405,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,406,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,407,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,408,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,409,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,410,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,411,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,412,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,413,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,414,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,415,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,416,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,417,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
77,418,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
78,419,"Thammasan, N., Hagad, J. L., Fukui, K. I., & Numao, M. (2017, October). Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals. In 2017 Seventh International Conference on Affective Computing and Intelligent Interaction Workshops and Demos (ACIIW) (pp. 44-49). IEEE.","Thammasan, N.; Hagad, J.L.; Fukui, K.-I.; Numao, M.","Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals
",2018,"Int. Conf. Affect. Comput. Intel. Interact. Workshops Demos, ACIIW",,x,,Japan
78,420,"Thammasan, N., Hagad, J. L., Fukui, K. I., & Numao, M. (2017, October). Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals. In 2017 Seventh International Conference on Affective Computing and Intelligent Interaction Workshops and Demos (ACIIW) (pp. 44-49). IEEE.","Thammasan, N.; Hagad, J.L.; Fukui, K.-I.; Numao, M.","Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals
",2018,"Int. Conf. Affect. Comput. Intel. Interact. Workshops Demos, ACIIW",,x,,Japan
79,421,"Pinto, G., Carvalho, J. M., Barros, F., Soares, S. C., Pinho, A. J., & Brás, S. (2020). Multimodal emotion evaluation: A physiological model for cost-effective emotion classification. Sensors, 20(12), 3510.","Pinto, G.; Carvalho, J.M.; Barros, F.; Soares, S.C.; Pinho, A.J.; Brás, S.","Multimodal emotion evaluation: A physiological model for cost-effective emotion classification
",2020,Sensors,x,,,Portugal
79,422,"Pinto, G., Carvalho, J. M., Barros, F., Soares, S. C., Pinho, A. J., & Brás, S. (2020). Multimodal emotion evaluation: A physiological model for cost-effective emotion classification. Sensors, 20(12), 3510.","Pinto, G.; Carvalho, J.M.; Barros, F.; Soares, S.C.; Pinho, A.J.; Brás, S.","Multimodal emotion evaluation: A physiological model for cost-effective emotion classification
",2020,Sensors,x,,,Portugal
80,423,"Raheel, A., Majid, M., Alnowami, M., & Anwar, S. M. (2020). Physiological sensors based emotion recognition while experiencing tactile enhanced multimedia. Sensors, 20(14), 4037.","Raheel, A.; Majid, M.; Alnowami, M.; Anwar, S.M.","Physiological sensors based emotion recognition while experiencing tactile enhanced multimedia
",2020,Sensors,x,,,Pakistan
81,424,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
81,425,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
81,426,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
81,427,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
82,428,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
82,429,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
82,430,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
82,431,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
83,432,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
83,433,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
83,434,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
83,435,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
83,436,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
83,437,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
83,438,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
83,439,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
84,440,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.","Santamaria-Granados, L.; Munoz-Organero, M.; Ramirez-Gonzalez, G.; Abdulhay, E.; Arunkumar, N.","Using Deep Convolutional Neural Network for Emotion Detection on a Physiological Signals Dataset (AMIGOS)
",2019,IEEE Access,x,,,Colombia
84,441,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.","Santamaria-Granados, L.; Munoz-Organero, M.; Ramirez-Gonzalez, G.; Abdulhay, E.; Arunkumar, N.","Using Deep Convolutional Neural Network for Emotion Detection on a Physiological Signals Dataset (AMIGOS)
",2019,IEEE Access,x,,,Colombia
85,442,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
85,443,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
85,444,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
85,445,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
85,446,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
85,447,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
85,448,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
85,449,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
