paper_id,model_id,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_Logistic Regression,class_Support Vector Machine (SVM),class_k-Nearest Neighbor (k-NN),class_Quadratic discrimant clasifier (QDA),class_Linear Discriminant Analysis (LDA),class_Tree based models,class_Naive Bayes,class_AVG,class_LASSO-T,class_Ridge-T,class_LASSO-VAR,class_Ridge-VAR,class_TPA,class_HDC-MER,class_HMM,class_Gradient boostingclass,class_Fully connected NN (or Multi layer perceptron),class_Convolutional NN,class_Recurrent NN,class_GRU (Gated Recurrent Units),class_LSTM,class_Cellular Neural Networks,class_AdaBoost DT,class_Quantum Neural Network (QNN),class_Probabilistic Neural Network (PNN),class_Backpropagation (BP),class_Extreme Learning Machine (ELM),class_ANN,class_Spiking Deep Belief Network (SDBN),"class_radial basis function
(RBF) ",class_1R rule,class_JRip,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_Linear Regression,regre_Support Vector Regression (SVR),regre_Polynomial Regression,regre_Ridge regression,regre_Logistic regression,regre_knn,regre_decision tree,regre_Multilayer regression,regre_Boosted regression trees,regre_Fully connected NN (or Multi layer perceptron),regre_Convolutional NN,regre_Recurrent NN,regre_LSTM,regre_PNN (probabilistic neural network),model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologicall_interpretation,model_interpretation,is_public_code,public_code_location
75,404,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"joy, neutral, sad",,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,405,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, anger",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,406,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, anger",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,407,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, anger",,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,408,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, fear",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,409,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, fear",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,410,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, fear",,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,411,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, disgust",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,412,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, disgust",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,413,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, disgust",,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,414,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, sad",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,415,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, sad",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
75,416,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.",2019,categorical,x,3,"funny, neutral, sad",,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Finally, significant correlates were found between the participant ratings and EEG signals. The spearman correlation
coefficients analysis of this database demonstrated that the
energy in prefrontal part is positively correlated with the level
of positive emotion states and negative correlated with the
level of negative emotion states. The difference of coefficients distribution between positive emotions and negative
emotions was apparent to be distinguished and The coefficient distributions among negative emotions were similar,
which validated that negative emotion categories are to a
large extent overlapped.",,
76,417,"Thammasan, N., Hagad, J. L., Fukui, K. I., & Numao, M. (2017, October). Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals. In 2017 Seventh International Conference on Affective Computing and Intelligent Interaction Workshops and Demos (ACIIW) (pp. 44-49). IEEE.",2018,dimensional,x,2,"HV, LV",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
76,418,"Thammasan, N., Hagad, J. L., Fukui, K. I., & Numao, M. (2017, October). Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals. In 2017 Seventh International Conference on Affective Computing and Intelligent Interaction Workshops and Demos (ACIIW) (pp. 44-49). IEEE.",2018,dimensional,x,2,"HA, LA",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
77,419,"Pinto, G., Carvalho, J. M., Barros, F., Soares, S. C., Pinho, A. J., & Brás, S. (2020). Multimodal emotion evaluation: A physiological model for cost-effective emotion classification. Sensors, 20(12), 3510.",2020,categorical,x,3,"neutral, fear, happy",,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"This research analyzed the physiological component of emotion in different emotional conditions
(fear, happiness and neutral), using automatic systems for emotion identification. Our results suggest
that the ECG signal seems to be the most informative in emotion stratification. The use of facial EMG
in emotion is dependent on monitoring two (or more) muscles, allowing to identify facial expression
changes by corresponding muscular contractions. Nevertheless, if all signals are used on emotion
identification, a higher accuracy is achieved, since all signals are representative of different information.
This physiological model of emotions has important research and clinical implications, by providing
valuable information about the value and weight of physiological signals for emotional classification,
which can critically drive effective evaluation, monitoring, and intervention regarding emotional
processing and regulation, considering multiple contexts",,
77,420,"Pinto, G., Carvalho, J. M., Barros, F., Soares, S. C., Pinho, A. J., & Brás, S. (2020). Multimodal emotion evaluation: A physiological model for cost-effective emotion classification. Sensors, 20(12), 3510.",2020,categorical,x,3,"neutral, fear, happy",,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"This research analyzed the physiological component of emotion in different emotional conditions
(fear, happiness and neutral), using automatic systems for emotion identification. Our results suggest
that the ECG signal seems to be the most informative in emotion stratification. The use of facial EMG
in emotion is dependent on monitoring two (or more) muscles, allowing to identify facial expression
changes by corresponding muscular contractions. Nevertheless, if all signals are used on emotion
identification, a higher accuracy is achieved, since all signals are representative of different information.
This physiological model of emotions has important research and clinical implications, by providing
valuable information about the value and weight of physiological signals for emotional classification,
which can critically drive effective evaluation, monitoring, and intervention regarding emotional
processing and regulation, considering multiple contexts",,
78,421,"Raheel, A., Majid, M., Alnowami, M., & Anwar, S. M. (2020). Physiological sensors based emotion recognition while experiencing tactile enhanced multimedia. Sensors, 20(14), 4037.",2020,categorical,x,4,"happy, relaxed, angry, sad",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"While our study shows that with TEM, the emotion
recognition accuracy increases, which could mean that the users were able to better feel the emotions
as the video content intended to deliver. The use of physiological sensors also ensures that the true
sensation of emotion is detected which is subjectively independent of users.",,
79,422,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.",2019,categorical,x,4,"happiness, sadness, anger, fear",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
79,423,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.",2019,categorical,x,4,"happiness, sadness, anger, fear",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
79,424,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.",2019,categorical,x,4,"happiness, sadness, anger, fear",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
79,425,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.",2019,categorical,x,4,"happiness, sadness, anger, fear",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
80,426,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).",2018,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,,,,,x,,,,,,,-,-,-,-,-,,
80,427,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).",2018,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,x,,,,,,,,,,,,,-,-,-,-,-,,
80,428,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).",2018,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,,,,,x,,,,,,,-,-,-,-,-,,
80,429,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).",2018,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,x,,,,,,,,,,,,,-,-,-,-,-,,
81,430,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,-,-,-,-,-,,
81,431,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,-,-,-,-,-,,
81,432,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,-,-,-,-,-,,
81,433,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
81,434,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,-,-,-,-,-,,
81,435,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,-,-,-,-,-,,
81,436,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,-,-,-,-,-,,
81,437,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",2020,dimensional,x,4,"HAHV, HALV, LAHV, LALV",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
82,438,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.",2019,dimensional,x,2,"HA, LA",,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"Physiological datasets with a large number of instances are
optimal for the proposed experiments since these directly
influence the emotion prediction, a the greater the number
of instances, the more effective the model. Consequently,
several annotations of arousal and valence must be recorded,
since, when subjecting a participant to the stimulus of a short
video, it can manifest different levels of emotion during of
experiment.",,
82,439,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.",2019,dimensional,x,2,"HV, LV",,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"Physiological datasets with a large number of instances are
optimal for the proposed experiments since these directly
influence the emotion prediction, a the greater the number
of instances, the more effective the model. Consequently,
several annotations of arousal and valence must be recorded,
since, when subjecting a participant to the stimulus of a short
video, it can manifest different levels of emotion during of
experiment.",,
83,440,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,,,,x,,,,,,,,-,-,-,-,-,,
83,441,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,x,,,,,,,,,,,,,-,-,-,-,-,,
83,442,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,x,,,,,,,,,,,,,,-,-,-,-,-,,
83,443,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,x,,,,,,,,,,,-,-,-,-,-,,
83,444,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,,,,,,,x,,,,,-,-,-,-,-,,
83,445,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,valence,,,,,,x,,,,,,,,,-,-,-,-,-,,
83,446,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,,,,x,,,,,,,,-,-,-,-,-,,
83,447,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,x,,,,,,,,,,,,,-,-,-,-,-,,
83,448,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,x,,,,,,,,,,,,,,-,-,-,-,-,,
83,449,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,x,,,,,,,,,,,-,-,-,-,-,,
83,450,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,,,,,,,x,,,,,-,-,-,-,-,,
83,451,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",2019,dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,arousal,,,,,,x,,,,,,,,,-,-,-,-,-,,
84,452,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).",2019,dimensional,x,2,"stress, not stress",,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
84,453,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).",2019,dimensional,x,2,"stress, not stress",,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,
85,454,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.",2018,categorical,x,5,"amusement, sadness, anger, disgust, fear",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,x,"The proposed framework has enhanced the performance of
emotion recognition. The reason might be as follows. First, as
human being has the multivariate characteristics, it is difficult
to accurately reflect the emotional changes by means of
specific peripheral physiological signal. ECG, EMG and SCL
might complement each other to reflect the emotional changes
well. Second, the most emotion-related physiological features
might be discovered by using feature selection. Furthermore,
the adverse interference between different physiological signals could be totally avoided with decision fusion. As for
future work, the following attempts are deserved. We will try
to extract the unseen features with deep neural networks to
form multi-level feature set in order to get rid of the problem
of weak generalization ability caused by using features in lowdimension space. On the other hand, other dataset could be
considered, such as DEAP and MAHNOB to evaluate and
optimize our framework. Last but not least, as feature selection
methods greatly affect the recognition results, we will try
more feature selection methods. And further experiments on
classifying extensive emotion states would be conducted in the
next stage.",,
