Paper ID,Model ID,Paper (APA citation),Meta-data,,,,,,,,,Data type ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Participants,,,,,,Self-report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotion elicitation techniques,,,,,,,,,,,,,,,,,,,,,,,EDA,,,,,,,,,,,,,,,,,"Affective model ('dimensional', 'categorical', '-')  ",Statistical Learning model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Results - Highest Performance,,,,,,,,,,,,,,,,,,,,Reviewer,,,Comments:                                     ,,Discrepancia
,,,Authors,Title,Year,Source Title,Source Type,,,,First author's country affiliation,Original?                                                                                             (put an x)   ,,,,Database,,,,,,,,,,,,,,,,,,,,,,,,N                         (Sample Size),N Female:                                         e.g. 13,Age ,,,Country ,"Affective self-report questionnaire:                                    a) Yes; b) No; c) Relies on other's questionnaire                                                                      IF ""No"" GO TO ""Emotion elicitaion technique""",Affective questionaire,,,,,,Affective measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modality,,,,,Task type,,"Technique name                 IF 'ad hoc task' (i.e. it is not based on a validated technique), complete '-'",Technique clasification,,,,,,,,,,,,,,,,,,Techinque description,Elicitation duration (per sample):                                  ,,,,EDA Device:,,EDA sensor location,,,,,,,,,,,,,,,,Model type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Model's level:,,N Model Input (Samples or X):                                                    e.g. 255 ,Interpretation of the model/features                                                              ,,Public code,,Accuracy,Precision,F-Measure,Recall / Sensitivity / True Positive Rate,Specificity / True Negative Rate,False Positive Rate,False Negative Rate,ROC AUC,R2,R,MAE (Mean Absolute Error),Concordance Correlation Coefficient (CCC),Spearman’s ranking correlation,Mean square error (MSE),Root Mean Square Error (RMSE),"Pearson Correlation
Coefficient (r)","unweighted
average recall (UAR)",Matthews Correlation Coefficient,G-mean (Geometric mean),"Other                          (change name of the column, put an x, add a new ""Other "" column in ""Results"") ",Emma                                     (put an x),Lolo                                       (put an x),Agus                                         (put an x),,,
4,7,"Ali, M., Machot, F. A., Mosa, A. H., Jdeed, M., Machot, E. A., & Kyamakya, K. (2018). A Globally Generalized Emotion Recognition System Involving Different Physiological Signals. Sensors (Basel, Switzerland), 18(6), E1905. https://doi.org/10.3390/s18061907","Ali, M., Machot, F. A., Mosa, A. H., Jdeed, M., Machot, E. A., & Kyamakya, K.",A Globally Generalized Emotion Recognition System Involving Different Physiological Signals,2018,Sensors,x,-,,-,Austria,-,-,-,-,x,-,-,x,-,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,dimensional,4,"HAHV, HALV, LAHV, LALV",-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,60,-,-,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
4,8,"Ali, M., Machot, F. A., Mosa, A. H., Jdeed, M., Machot, E. A., & Kyamakya, K. (2018). A Globally Generalized Emotion Recognition System Involving Different Physiological Signals. Sensors (Basel, Switzerland), 18(6), E1905. https://doi.org/10.3390/s18061908","Ali, M., Machot, F. A., Mosa, A. H., Jdeed, M., Machot, E. A., & Kyamakya, K.",A Globally Generalized Emotion Recognition System Involving Different Physiological Signals,2018,Sensors,x,-,,-,Austria,-,-,-,-,x,-,-,x,-,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,dimensional,4,"HAHV, HALV, LAHV, LALV",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,68,-,-,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
4,9,"Ali, M., Machot, F. A., Mosa, A. H., Jdeed, M., Machot, E. A., & Kyamakya, K. (2018). A Globally Generalized Emotion Recognition System Involving Different Physiological Signals. Sensors (Basel, Switzerland), 18(6), E1905. https://doi.org/10.3390/s18061909","Ali, M., Machot, F. A., Mosa, A. H., Jdeed, M., Machot, E. A., & Kyamakya, K.",A Globally Generalized Emotion Recognition System Involving Different Physiological Signals,2018,Sensors,x,-,,-,Austria,-,-,-,-,x,-,-,x,-,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,dimensional,4,"HAHV, HALV, LAHV, LALV",-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,x,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,75,-,-,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
5,10,"Wei, J., Chen, T., Liu, G., & Yang, J. (2016). Higher-order Multivariable Polynomial Regression to Estimate Human Affective States. Scientific Reports, 6, 23384. https://doi.org/10.1038/srep23384","Wei, J., Chen, T., Liu, G., & Yang, J.",Higher-order Multivariable Polynomial Regression to Estimate Human Affective States.,2016,Scientific Reports,x,-,,-,China,x,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,-,27,27,19.44,-,18-22,-,Relies on other's questionnaire,x,-,,,,-,x,x,x,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,x,-,-,-,-,x,IAPS,X,,,-,-,-,-,,-,-,-,,,,,,,-,-,6s,-,-,-,-,Biopac MP 150 system,-,-,-,-,-,-,-,-,-,-,-,-,,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,arousal,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,x,"By using the gradient fields (see Fig. 6(c,d)), the affective HMPM indirectly supports that the affective valence
and arousal have their origins in human brain’s motivational circuits. It seems to be reasonable that evaluative
affective components (valence and arousal) are associated with the broad functions of brain’s motivational circuits—appetitive subcircuits activation (pleasant) and defensive subcircuits activation (unpleasant) and an intensity of these two subcircuits activation (arousal)9
. Affective cues can induce skin conductance activations through
the limbic-hypothalamic EDA1 pathway, and the pleasant affect may additionally induce skin conductance activations through the premotor-basal ganglia EDA2 pathway37. The gradient field of valence (Fig. 6(c)) indicates
that the valence factor is mainly determined by the two dimensions: gain, that has neural activation intensity
meanings, and decay time constant, that has the meanings of skin conductance different pathways37,45. The gradient field of arousal (Fig. 6(d)) indicates that arousal factor is mainly determined by the gain dimension. These
findings may indirectly support prior researches9,48.
The HMPR is an important supplement to emotional estimation methodology. The HMPR, in fact, is not only
theoretically supported by the Taylor theorem, but also able to obtain an intuitive HMPM to efficiently estimate
the affective valence and arousal from pure skin conductance responses. Moreover, the result of comparing the
HMPR with the ANN models (see Supplementary Table S7) showed that both the HMPR and ANN can obtain
relative accurate computing results. Such accurate estimation results surely increases the impact in the wearable
computing fields such as smart watches, Mi Band, and Google Glass, etc. It is a trend now to detect human affect
by multimodal signals (e.g., neural activations, facial videos, voice recordings, body gestures, and physiological
signals, etc.",-,-,-,-,-,-,-,-,-,-,-,96,,,,,,,,,,,,,,,,
5,11,"Wei, J., Chen, T., Liu, G., & Yang, J. (2016). Higher-order Multivariable Polynomial Regression to Estimate Human Affective States. Scientific Reports, 6, 23384. https://doi.org/10.1038/srep23384","Wei, J., Chen, T., Liu, G., & Yang, J.",Higher-order Multivariable Polynomial Regression to Estimate Human Affective States.,2016,Scientific Reports,x,-,,-,China,x,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,-,27,27,19.44,-,18-22,-,Relies on other's questionnaire,x,-,,,,-,x,x,x,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,x,-,-,-,-,x,IAPS,X,,,-,-,-,-,,-,-,-,,,,,,,-,-,6s,-,-,-,-,Biopac MP 150 system,-,-,-,-,-,-,-,-,-,-,-,-,,,-,categorical,-,-,-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,,valence,-,-,x,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,98,,,,,,,,,,,,,,,,
6,12,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,,,0-30 months,USA,No,-,,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Multimodal Dyadic Behavior (MMDB),-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,2,"acceptance, boredom",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,75,81,,71,,,,75,,,,,,,,,,,,,,,,,,
6,13,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,-,-,0-30 months,USA,No,-,-,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Rapid-ABC,-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,2,"acceptance, joy",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,84,85.00,,84,-,-,-,89,-,-,-,,,,,,,,,-,-,-,x,,,
6,14,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,-,-,0-30 months,USA,No,-,-,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Rapid-ABC,-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,2,"boredom, joy",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,90,82,,88,-,-,-,87,-,-,-,,,,,,,,,-,-,-,x,,,
6,15,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,-,-,0-30 months,USA,No,-,-,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Rapid-ABC,-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,3,"acceptance, joy, boredom",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,69,,,,-,-,-,,-,-,-,,,,,,,,,-,-,-,x,,,
6,16,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,-,-,0-30 months,USA,No,-,-,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Rapid-ABC,-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,2,"acceptance, boredom",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,70,71,,70,-,-,-,63,-,-,-,,,,,,,,,-,-,-,x,,,
6,17,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,-,-,0-30 months,USA,No,-,-,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Rapid-ABC,-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,2,"acceptance, joy",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,82,80,-,82,-,-,-,81,-,-,-,,,,,,,,,-,-,-,x,,,
6,18,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,-,-,0-30 months,USA,No,-,-,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Rapid-ABC,-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,2,"boredom, joy",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,85,77,,85,-,-,-,86,-,-,-,,,,,,,,,-,-,-,x,,,
6,19,"Feng, H., Golshan, H. M., & Mahoor, M. H. (2018). A wavelet-based approach to emotion classification using EDA signals. Expert Systems with Applications, 112, 77–86. Scopus. https://doi.org/10.1016/j.eswa.2018.06.014","Feng, H., Golshan, H. M., & Mahoor, M. H.",A wavelet-based approach to emotion classification using EDA signals.,2018,Expert Systems with Applications,x,-,,-,USA,-,-,-,-,x,-,-,-,-,,,x,,,,,,,,,,,,,,,,-,100,-,-,-,0-30 months,USA,No,-,-,,,,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,-,-,x,-,x,-,Rapid-ABC,-,,,-,-,-,-,,-,x,-,,,,,,,-,"A set of semi-structured play interactions with adults, known as
Multimodal Dyadic Behavior (MMDB), was designed for the experimental sessions to stimulate different
emotions; event 1: ―greeting‖, event 2: ―playing with a ball‖, event 3: ―looking at a book and turning its
pages‖, event 4: ―using the book as a hat‖, and event 5: ―tickling‖. These experiments are aimed at
analyzing and decoding the children’s social communicative behavior at early ages and are consistent
with the Rapid-ABC play protocol",-,3m-5m,-,-,,,"Right, left",-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,3,"baseline, stress, amusement",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,66,-,,,-,-,-,,-,-,-,,,,,,,,,-,-,-,x,,,
7,20,"Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K. (2018). Introducing WeSAD, a multimodal dataset for wearable stress and affect detection. 400–408. Scopus. https://doi.org/10.1145/3242969.3242985","Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K","Introducing WeSAD, a multimodal dataset for wearable stress and affect detection",2018,ICMI 2018 - Proceedings of the 2018 International Conference on Multimodal Interaction,-,x,,-,Germany,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,-,15,3,27.5,-,-,Germany,No,-,-,,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,x,x,TSST,-,,,-,-,-,x,,-,x,,x,,,,,,-,,-,-,-,-,No,Empatica E4,not dominant,-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,3,"baseline, stress, amusement",-,-,-,-,-,x,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,54.36,-,45.48,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
7,21,"Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K. (2018). Introducing WeSAD, a multimodal dataset for wearable stress and affect detection. 400–408. Scopus. https://doi.org/10.1145/3242969.3242985","Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K","Introducing WeSAD, a multimodal dataset for wearable stress and affect detection",2018,ICMI 2018 - Proceedings of the 2018 International Conference on Multimodal Interaction,-,x,,-,Germany,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,-,15,3,27.5,-,-,Germany,No,-,-,,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,x,x,TSST,-,,,-,-,-,x,,-,x,,x,,,,,,-,,-,-,-,-,No,Empatica E5,not dominant,-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,3,"baseline, stress, amusement",-,-,-,-,-,x,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,56.67,-,45.74,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
7,22,"Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K. (2018). Introducing WeSAD, a multimodal dataset for wearable stress and affect detection. 400–408. Scopus. https://doi.org/10.1145/3242969.3242985","Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K","Introducing WeSAD, a multimodal dataset for wearable stress and affect detection",2018,ICMI 2018 - Proceedings of the 2018 International Conference on Multimodal Interaction,-,x,,-,Germany,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,-,15,3,27.5,-,-,Germany,No,-,-,,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,x,x,TSST,-,,,-,-,-,x,,-,x,,x,,,,,,-,,-,-,-,-,No,Empatica E6,not dominant,-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,3,"baseline, stress, amusement",-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,x,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,59.85,-,49.06,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
7,23,"Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K. (2018). Introducing WeSAD, a multimodal dataset for wearable stress and affect detection. 400–408. Scopus. https://doi.org/10.1145/3242969.3242985","Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K","Introducing WeSAD, a multimodal dataset for wearable stress and affect detection",2018,ICMI 2018 - Proceedings of the 2018 International Conference on Multimodal Interaction,-,x,,-,Germany,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,-,15,3,27.5,-,-,Germany,No,-,-,,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,x,x,TSST,-,,,-,-,-,x,,-,x,,x,,,,,,-,,-,-,-,-,No,Empatica E7,not dominant,-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,3,"baseline, stress, amusement",-,-,-,-,x,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,62.32,-,42.72,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
7,24,"Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K. (2018). Introducing WeSAD, a multimodal dataset for wearable stress and affect detection. 400–408. Scopus. https://doi.org/10.1145/3242969.3242985","Schmidt, P., Reiss, A., Duerichen, R., & Van Laerhoven, K","Introducing WeSAD, a multimodal dataset for wearable stress and affect detection",2018,ICMI 2018 - Proceedings of the 2018 International Conference on Multimodal Interaction,-,x,,-,Germany,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,-,15,3,27.5,-,-,Germany,No,-,-,,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,x,x,TSST,-,,,-,-,-,x,,-,x,,x,,,,,,-,,-,-,-,-,No,Empatica E8,not dominant,-,-,-,-,-,-,-,-,-,-,x,,,-,categorical,3,"baseline, stress, amusement",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,54.98,-,45.2,-,-,-,,-,-,,-,,,,,,,,,-,-,-,x,,,
