paper_id,model_id,apa_citation,authors,title,year,source_title,source_type_journal,source_type_conference,source_type_preprint,first_author_country_affiliation
75,398,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,399,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,400,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,401,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,402,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,403,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,404,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,405,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,406,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,407,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,408,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,409,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,410,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,411,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,412,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,413,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,414,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,415,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
75,416,"Song, T., Zheng, W., Lu, C., Zong, Y., Zhang, X., & Cui, Z. (2019). MPED: A multi-modal physiological emotion database for discrete emotion recognition. IEEE Access, 7, 12177-12191.","Song, T.; Zheng, W.; Lu, C.; Zong, Y.; Zhang, X.; Cui, Z.","MPED: A multi-modal physiological emotion database for discrete emotion recognition
",2019,IEEE Access,x,,,China
76,417,"Thammasan, N., Hagad, J. L., Fukui, K. I., & Numao, M. (2017, October). Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals. In 2017 Seventh International Conference on Affective Computing and Intelligent Interaction Workshops and Demos (ACIIW) (pp. 44-49). IEEE.","Thammasan, N.; Hagad, J.L.; Fukui, K.-I.; Numao, M.","Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals
",2018,"Int. Conf. Affect. Comput. Intel. Interact. Workshops Demos, ACIIW",,x,,Japan
76,418,"Thammasan, N., Hagad, J. L., Fukui, K. I., & Numao, M. (2017, October). Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals. In 2017 Seventh International Conference on Affective Computing and Intelligent Interaction Workshops and Demos (ACIIW) (pp. 44-49). IEEE.","Thammasan, N.; Hagad, J.L.; Fukui, K.-I.; Numao, M.","Multimodal stability-sensitive emotion recognition based on brainwave and physiological signals
",2018,"Int. Conf. Affect. Comput. Intel. Interact. Workshops Demos, ACIIW",,x,,Japan
77,419,"Pinto, G., Carvalho, J. M., Barros, F., Soares, S. C., Pinho, A. J., & Brás, S. (2020). Multimodal emotion evaluation: A physiological model for cost-effective emotion classification. Sensors, 20(12), 3510.","Pinto, G.; Carvalho, J.M.; Barros, F.; Soares, S.C.; Pinho, A.J.; Brás, S.","Multimodal emotion evaluation: A physiological model for cost-effective emotion classification
",2020,Sensors,x,,,Portugal
77,420,"Pinto, G., Carvalho, J. M., Barros, F., Soares, S. C., Pinho, A. J., & Brás, S. (2020). Multimodal emotion evaluation: A physiological model for cost-effective emotion classification. Sensors, 20(12), 3510.","Pinto, G.; Carvalho, J.M.; Barros, F.; Soares, S.C.; Pinho, A.J.; Brás, S.","Multimodal emotion evaluation: A physiological model for cost-effective emotion classification
",2020,Sensors,x,,,Portugal
78,421,"Raheel, A., Majid, M., Alnowami, M., & Anwar, S. M. (2020). Physiological sensors based emotion recognition while experiencing tactile enhanced multimedia. Sensors, 20(14), 4037.","Raheel, A.; Majid, M.; Alnowami, M.; Anwar, S.M.","Physiological sensors based emotion recognition while experiencing tactile enhanced multimedia
",2020,Sensors,x,,,Pakistan
79,422,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
79,423,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
79,424,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
79,425,"Liu, Y., & Jiang, C. (2019). Recognition of shooter’s emotions under stress based on affective computing. IEEE Access, 7, 62338-62343.","Liu, Y.; Jiang, C.","Recognition of Shooter's Emotions under Stress Based on Affective Computing
",2019,IEEE Access,x,,,China
80,426,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
80,427,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
80,428,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
80,429,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).","Zhang, K.; Zhang, H.; Li, S.; Yang, C.; Sun, L.","The PMEmo dataset for music emotion recognition
",2018,ICMR - Proc. ACM Int. Conf. Multimed. Retr.,,x,,China
81,430,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
81,431,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
81,432,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
81,433,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
81,434,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
81,435,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
81,436,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
81,437,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.","Niu, Y.; Wang, D.; Wang, Z.; Sun, F.; Yue, K.; Zheng, N.; M., Dolinsky; I.E., McDowall","User Experience Evaluation in Virtual Reality based on Subjective Feelings and Physiological Signals
",2020,IS T Intl. Symposium Electronic Imaging Science Technol.,,x,,China
82,438,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.","Santamaria-Granados, L.; Munoz-Organero, M.; Ramirez-Gonzalez, G.; Abdulhay, E.; Arunkumar, N.","Using Deep Convolutional Neural Network for Emotion Detection on a Physiological Signals Dataset (AMIGOS)
",2019,IEEE Access,x,,,Colombia
82,439,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.","Santamaria-Granados, L.; Munoz-Organero, M.; Ramirez-Gonzalez, G.; Abdulhay, E.; Arunkumar, N.","Using Deep Convolutional Neural Network for Emotion Detection on a Physiological Signals Dataset (AMIGOS)
",2019,IEEE Access,x,,,Colombia
83,440,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,441,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,442,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,443,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,444,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,445,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,446,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,447,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,448,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,449,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,450,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
83,451,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.","Zhang, L.-K.; Sun, S.-Q.; Xing, B.-X.; Luo, R.-M.; Zhang, K.-J.","Using psychophysiological measures to recognize personal music emotional experience
",2019,Frontiers of Information Technology and Electronic Engineering,x,,,China
84,452,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).","Liapis, A.; Katsanos, C.; Karousos, N.; Xenos, M.; Orphanoudakis, T.","UDSP+: Stress detection based on user-reported emotional ratings and wearable skin conductance sensor
",2019,UbiComp/ISWC - Adjun. Proc. ACM Int. Jt. Conf. Pervasive Ubiquitous Comput. Proc. ACM Int. Symp. Wearable Comput.,,x,,Greece
84,453,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).","Liapis, A.; Katsanos, C.; Karousos, N.; Xenos, M.; Orphanoudakis, T.","UDSP+: Stress detection based on user-reported emotional ratings and wearable skin conductance sensor
",2019,UbiComp/ISWC - Adjun. Proc. ACM Int. Jt. Conf. Pervasive Ubiquitous Comput. Proc. ACM Int. Symp. Wearable Comput.,,x,,Greece
85,454,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,x,,China
85,455,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,x,,China
85,456,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,x,,China
85,457,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,x,,China
85,458,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,x,,China
85,459,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.","Xie, J.; Xu, X.; Shu, L.","WT Feature Based Emotion Recognition from Multi-channel Physiological Signals with Decision Fusion
",2018,"Asian Conf. Affective Comput. Intell. Interaction, ACII Asia",,x,,China
86,460,"Ganapathy, N., & Swaminathan, R. (2020). Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network. In Digital Personalized Health and Medicine (pp. 1269-1270). IOS Press."," N, Ganapathy; R, Swaminathan;","Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network
",2020,Studies in health technology and informatics,x,,,India
86,461,"Ganapathy, N., & Swaminathan, R. (2020). Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network. In Digital Personalized Health and Medicine (pp. 1269-1270). IOS Press."," N, Ganapathy; R, Swaminathan;","Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network
",2020,Studies in health technology and informatics,x,,,India
87,462,"Yasemin, M., Sarıkaya, M. A., & Ince, G. (2019, July). Emotional state estimation using sensor fusion of EEG and EDA. In 2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC) (pp. 5609-5612). IEEE.","Mine Yasemin, Mehmet Ali Sarikaya, Gokhan Ince","Emotional State Estimation using Sensor Fusion of EEG and EDA.",2019,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,,x,,Turkey
88,463,"Ghiasi, S., Greco, A., Barbieri, R., Scilingo, E. P., & Valenza, G. (2020). Assessing autonomic function from electrodermal activity and heart rate variability during cold-pressor test and emotional challenge. Scientific reports, 10(1), 1-13.","Ghiasi, S.; Greco, A.; Barbieri, R.; Scilingo, E.P.; Valenza, G.","Assessing Autonomic Function from Electrodermal Activity and Heart Rate Variability During Cold-Pressor Test and Emotional Challenge
",2020,Scientific Reports,x,,,Italy
89,464,"Gümüslü, E., Erol Barkana, D., & Köse, H. (2020, October). Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems. In Companion Publication of the 2020 International Conference on Multimodal Interaction (pp. 379-387).","Gümüslü, E.; Erol Barkana, D.; Köse, H.","Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems",2020,International Conference on Multimodal Interaction,,x,,Turkey
89,465,"Gümüslü, E., Erol Barkana, D., & Köse, H. (2020, October). Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems. In Companion Publication of the 2020 International Conference on Multimodal Interaction (pp. 379-387).","Gümüslü, E.; Erol Barkana, D.; Köse, H.","Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems",2020,International Conference on Multimodal Interaction,,x,,Turkey
